ancestor_concept_code,descendant_concept_code,level_of_separation
D020228,D049993,3
D045504,D049993,2
D049990,D049993,1
D020228,D049994,3
D045504,D049994,2
D049990,D049994,1
D020228,D062687,3
D020228,D061585,4
D045504,D062687,2
D045504,D061585,3
D049990,D062687,1
D049990,D061585,2
D062687,D062687,0
D062687,D061585,1
D061585,D061585,0
D020228,D062708,4
D045504,D062708,3
D049990,D062708,2
D062687,D062708,1
D062708,D062708,0
D020228,D065087,3
D045504,D065087,2
D049990,D065087,1
D020228,D065101,3
D045504,D065101,2
D049990,D065101,1
D065101,D065101,0
D020228,D020536,2
D045504,D020536,1
D045504,D000074268,2
D020536,D020536,0
D020536,D000074268,1
D020228,D020549,3
D045504,D020549,2
D020536,D020549,1
D020549,D020549,0
D020228,D058867,3
D045504,D058867,2
D020536,D058867,1
D020228,D065097,3
D045504,D065097,2
D020536,D065097,1
D065097,D065097,0
D020228,D000077203,2
D045504,D000077203,1
D020228,D000077221,2
D045504,D000077221,1
D020228,D000081243,2
D045504,D000081243,1
D020228,D000082082,2
D045504,D000082082,1
D020228,D000963,2
D045504,D000963,1
D045504,D000960,2
D045504,D000924,3
D000963,D000963,0
D000963,D000960,1
D000963,D000924,2
D000963,D000091362,3
D045504,D019161,4
D000963,D019161,3
D045504,D008082,3
D045504,D058867,4
D000963,D008082,2
D000963,D058867,3
D045504,D054872,3
D000963,D054872,2
D020228,D000964,3
D045504,D000964,2
D000963,D000964,1
D000964,D000964,0
D020228,D000863,2
D045504,D000863,1
D020228,D050299,2
D020228,D000933,3
D045504,D050299,1
D045504,D000933,2
D050299,D050299,0
D050299,D000933,1
D045504,D005343,2
D050299,D005343,1
D020228,D004793,2
D020228,D002801,3
D045504,D004793,1
D045504,D002801,2
D004793,D004793,0
D004793,D002801,1
D020228,D006494,2
D045504,D006494,1
D020228,D050258,2
D020228,D008934,3
D045504,D050258,1
D045504,D008934,2
D050258,D050258,0
D050258,D008934,1
D008934,D008934,0
D045504,D050256,2
D045504,D050257,3
D050258,D050256,1
D050258,D050257,2
D020228,D000975,2
D020228,D016166,3
D045504,D000975,1
D045504,D016166,2
D020228,D020030,2
D045504,D020030,1
D020228,D065147,2
D020228,D023581,3
D045504,D065147,1
D045504,D023581,2
D020228,D057911,2
D020228,D047228,3
D045504,D057911,1
D045504,D047228,2
D057911,D057911,0
D057911,D047228,1
D047228,D047228,0
D020228,D057912,3
D045504,D057912,2
D057911,D057912,1
D057912,D057912,0
D020228,D057786,2
D045504,D057786,1
D057786,D057786,0
D020228,D065091,2
D045504,D065091,1
D020228,D065092,2
D045504,D065092,1
D020228,D065168,2
D020228,D065094,3
D045504,D065168,1
D045504,D065094,2
D065168,D065168,0
D065168,D065094,1
D020228,D065169,3
D045504,D065169,2
D065168,D065169,1
D065169,D065169,0
D020228,D065100,2
D045504,D065100,1
D020228,D065104,2
D045504,D065104,1
D065104,D065104,0
D020228,D065128,2
D020228,D065130,3
D045504,D065128,1
D045504,D065130,2
D065128,D065128,0
D065128,D065130,1
D065130,D065130,0
D020228,D065131,3
D045504,D065131,2
D065128,D065131,1
D065131,D065131,0
D020228,D065693,2
D020228,D065694,3
D045504,D065693,1
D045504,D065694,2
D065693,D065693,0
D065693,D065694,1
D065694,D065694,0
D020228,D065695,3
D045504,D065695,2
D065693,D065695,1
D065695,D065695,0
D020228,D065696,3
D045504,D065696,2
D065693,D065696,1
D065696,D065696,0
D020228,D065697,3
D045504,D065697,2
D065693,D065697,1
D065697,D065697,0
D020228,D065698,3
D045504,D065698,2
D065693,D065698,1
D065698,D065698,0
D020228,D065699,3
D045504,D065699,2
D065693,D065699,1
D065699,D065699,0
D020228,D065700,3
D045504,D065700,2
D065693,D065700,1
D065700,D065700,0
D020228,D065701,3
D045504,D065701,2
D065693,D065701,1
D065701,D065701,0
Z1,Z1,0
Z1,Z2,1
Z1,D009930,2
Z1,D007783,3
Z1,D018942,4
Z1,D020123,5
Z1,D000068338,6
Z2,Z2,0
Z2,D009930,1
Z2,D007783,2
Z2,D018942,3
Z2,D020123,4
Z2,D000068338,5
D009930,D009930,0
D009930,D007783,1
D009930,D018942,2
D009930,D020123,3
D009930,D000068338,4
D007783,D007783,0
D007783,D018942,1
D007783,D020123,2
D007783,D000068338,3
D018942,D018942,0
D018942,D020123,1
D018942,D000068338,2
D020123,D020123,0
D020123,D000068338,1
D000068338,D000068338,0
Z1,D061065,4
Z1,D018942,5
Z1,D020123,6
Z1,D000068338,7
Z2,D061065,3
Z2,D018942,4
Z2,D020123,5
Z2,D000068338,6
D009930,D061065,2
D009930,D018942,3
D009930,D020123,4
D009930,D000068338,5
D007783,D061065,1
D007783,D018942,2
D007783,D020123,3
D007783,D000068338,4
D061065,D061065,0
D061065,D018942,1
D061065,D020123,2
D061065,D000068338,3
Z1,D011083,2
Z1,D047028,3
Z2,D011083,1
Z2,D047028,2
D011083,D011083,0
D011083,D047028,1
D011083,D061065,2
D011083,D018942,3
D011083,D020123,4
D011083,D000068338,5
D047028,D047028,0
D047028,D061065,1
D047028,D018942,2
D047028,D020123,3
D047028,D000068338,4
Z1,D000602,2
Z1,D010455,3
Z1,D053491,4
Z1,D000074162,5
Z2,D000602,1
Z2,D010455,2
Z2,D053491,3
Z2,D000074162,4
D000602,D000602,0
D000602,D010455,1
D000602,D053491,2
D000602,D000074162,3
D010455,D010455,0
D010455,D053491,1
D010455,D000074162,2
D053491,D053491,0
D053491,D000074162,1
D000074162,D000074162,0
Z1,D015843,4
Z2,D015843,3
D000602,D015843,2
D010455,D015843,1
D015843,D015843,0
Z1,D011506,3
Z2,D011506,2
D000602,D011506,1
D011506,D011506,0
D011506,D053491,1
D011506,D000074162,2
Z1,D001798,4
Z1,D007162,5
Z1,D007136,6
Z1,D000906,7
Z1,D018796,8
Z1,D000922,9
Z2,D001798,3
Z2,D007162,4
Z2,D007136,5
Z2,D000906,6
Z2,D018796,7
Z2,D000922,8
D000602,D001798,2
D000602,D007162,3
D000602,D007136,4
D000602,D000906,5
D000602,D018796,6
D000602,D000922,7
D011506,D001798,1
D011506,D007162,2
D011506,D007136,3
D011506,D000906,4
D011506,D018796,5
D011506,D000922,6
D001798,D001798,0
D001798,D007162,1
D001798,D007136,2
D001798,D000906,3
D001798,D018796,4
D001798,D000922,5
D007162,D007162,0
D007162,D007136,1
D007162,D000906,2
D007162,D018796,3
D007162,D000922,4
D007136,D007136,0
D007136,D000906,1
D007136,D018796,2
D007136,D000922,3
D000906,D000906,0
D000906,D018796,1
D000906,D000922,2
D018796,D018796,0
D018796,D000922,1
D000922,D000922,0
Z1,D012712,5
Z2,D012712,4
D000602,D012712,3
D011506,D012712,2
D001798,D012712,1
D012712,D012712,0
D012712,D007136,1
D012712,D000906,2
D012712,D018796,3
D012712,D000922,4
Z1,D005916,4
Z2,D005916,3
D000602,D005916,2
D011506,D005916,1
D005916,D005916,0
D005916,D012712,1
D005916,D007136,2
D005916,D000906,3
D005916,D018796,4
D005916,D000922,5
D011506,D015843,1
Z1,D004364,2
Z1,D004304,3
Z1,D000075162,4
Z2,D004364,1
Z2,D004304,2
Z2,D000075162,3
D004364,D004364,0
D004364,D004304,1
D004364,D000075162,2
D004304,D004304,0
D004304,D000075162,1
D000075162,D000075162,0
Z1,D003102,4
Z1,D004655,5
Z1,D005217,6
Z2,D003102,3
Z2,D004655,4
Z2,D005217,5
D004364,D003102,2
D004364,D004655,3
D004364,D005217,4
D004304,D003102,1
D004304,D004655,2
D004304,D005217,3
D003102,D003102,0
D003102,D004655,1
D003102,D005217,2
D004655,D004655,0
D004655,D005217,1
D005217,D005217,0
Z1,D010592,3
Z1,D000075528,4
Z2,D010592,2
Z2,D000075528,3
D004364,D010592,1
D004364,D000075528,2
D010592,D010592,0
D010592,D000075528,1
D000075528,D000075528,0
Z1,D000277,4
Z1,D000089582,5
Z2,D000277,3
Z2,D000089582,4
D004364,D000277,2
D004364,D000089582,3
D010592,D000277,1
D010592,D000089582,2
D000277,D000277,0
D000277,D000089582,1
D000089582,D000089582,0
Z1,D012996,3
Z1,D019999,4
Z1,D002314,5
Z2,D012996,2
Z2,D019999,3
Z2,D002314,4
D004364,D012996,1
D004364,D019999,2
D004364,D002314,3
D012996,D012996,0
D012996,D019999,1
D012996,D002314,2
D019999,D019999,0
D019999,D002314,1
D002314,D002314,0
Z1,D057947,5
Z2,D057947,4
D004364,D057947,3
D012996,D057947,2
D012996,D005217,3
D019999,D057947,1
D019999,D005217,2
D057947,D057947,0
D057947,D005217,1
Z1,D009883,5
Z1,D065346,6
Z2,D009883,4
Z2,D065346,5
D004364,D009883,3
D004364,D065346,4
D012996,D009883,2
D012996,D065346,3
D019999,D009883,1
D019999,D065346,2
D009883,D009883,0
D009883,D065346,1
D065346,D065346,0
Z1,D012597,5
Z2,D012597,4
D004364,D012597,3
D012996,D012597,2
D019999,D012597,1
D012597,D012597,0
Z1,D015314,5
Z1,D015312,6
Z2,D015314,4
Z2,D015312,5
D004364,D015314,3
D004364,D015312,4
D012996,D015314,2
D012996,D015312,3
D019999,D015314,1
D019999,D015312,2
D015314,D015314,0
D015314,D015312,1
D015312,D015312,0
Z1,D018639,4
Z2,D018639,3
D004364,D018639,2
D012996,D018639,1
D018639,D018639,0
Z1,D004338,3
Z1,D003277,4
Z2,D004338,2
Z2,D003277,3
D004364,D004338,1
D004364,D003277,2
D004338,D004338,0
D004338,D003277,1
D003277,D003277,0
Z1,D020164,2
Z1,D020313,3
Z1,D010592,4
Z1,D000075528,5
Z2,D020164,1
Z2,D020313,2
Z2,D010592,3
Z2,D000075528,4
D020164,D020164,0
D020164,D020313,1
D020164,D010592,2
D020164,D000075528,3
D020313,D020313,0
D020313,D010592,1
D020313,D000075528,2
Z1,D000277,5
Z1,D000089582,6
Z2,D000277,4
Z2,D000089582,5
D020164,D000277,3
D020164,D000089582,4
D020313,D000277,2
D020313,D000089582,3
Z1,D020011,4
Z1,D000931,5
Z2,D020011,3
Z2,D000931,4
D020164,D020011,2
D020164,D000931,3
D020313,D020011,1
D020313,D000931,2
Z1,D000975,5
Z1,D016166,6
Z2,D000975,4
Z2,D016166,5
D020164,D000975,3
D020164,D016166,4
D020313,D000975,2
D020313,D016166,3
Z1,D002316,5
Z2,D002316,4
D020164,D002316,3
D020313,D002316,2
Z1,D002327,5
Z2,D002327,4
D020164,D002327,3
D020313,D002327,2
Z1,D003451,5
Z2,D003451,4
D020164,D003451,3
D020313,D003451,2
Z1,D011837,5
Z1,D013473,6
Z2,D011837,4
Z2,D013473,5
D020164,D011837,3
D020164,D013473,4
D020313,D011837,2
D020313,D013473,3
Z1,D016587,5
Z2,D016587,4
D020164,D016587,3
D020313,D016587,2
Z1,D016588,5
Z2,D016588,4
D020164,D016588,3
D020313,D016588,2
Z1,D018696,5
Z2,D018696,4
D020164,D018696,3
D020313,D018696,2
Z1,D013501,4
Z1,D000934,5
Z2,D013501,3
Z2,D000934,4
D020164,D013501,2
D020164,D000934,3
D020313,D013501,1
D020313,D000934,2
D013501,D013501,0
D013501,D000934,1
D000934,D000934,0
Z1,D045703,5
Z1,D058113,6
Z2,D045703,4
Z2,D058113,5
D020164,D045703,3
D020164,D058113,4
D020313,D045703,2
D020313,D058113,3
D013501,D045703,1
D013501,D058113,2
D045703,D045703,0
D045703,D058113,1
D058113,D058113,0
Z1,D065106,5
Z2,D065106,4
D020164,D065106,3
D020313,D065106,2
D013501,D065106,1
D065106,D065106,0
D020164,D019999,2
D020164,D002314,3
D020313,D019999,1
D020313,D002314,2
D020164,D057947,3
D020164,D005217,4
D020313,D057947,2
D020313,D005217,3
D020164,D009883,3
D020164,D065346,4
D020313,D009883,2
D020313,D065346,3
D020164,D012597,3
D020313,D012597,2
D020164,D015314,3
D020164,D015312,4
D020313,D015314,2
D020313,D015312,3
Z1,D001697,4
Z2,D001697,3
D020164,D001697,2
D020313,D001697,1
D001697,D001697,0
D001697,D002327,1
Z1,D012388,5
Z2,D012388,4
D020164,D012388,3
D020313,D012388,2
D001697,D012388,1
D012388,D012388,0
Z1,D064449,4
Z1,D002614,5
Z1,D007502,6
Z1,D017262,7
Z2,D064449,3
Z2,D002614,4
Z2,D007502,5
Z2,D017262,6
D020164,D064449,2
D020164,D002614,3
D020164,D007502,4
D020164,D017262,5
D020313,D064449,1
D020313,D002614,2
D020313,D007502,3
D020313,D017262,4
D064449,D064449,0
D064449,D002614,1
D064449,D007502,2
D064449,D017262,3
D002614,D002614,0
D002614,D007502,1
D002614,D017262,2
D007502,D007502,0
D007502,D017262,1
D017262,D017262,0
Z1,D065096,6
Z2,D065096,5
D020164,D065096,4
D020313,D065096,3
D064449,D065096,2
D002614,D065096,1
D065096,D065096,0
Z1,D003287,4
Z2,D003287,3
D020164,D003287,2
D020313,D003287,1
D003287,D003287,0
Z1,D004202,4
Z1,D019551,5
Z1,D012388,6
Z2,D004202,3
Z2,D019551,4
Z2,D012388,5
D020164,D004202,2
D020164,D019551,3
D020164,D012388,4
D020313,D004202,1
D020313,D019551,2
D020313,D012388,3
D004202,D004202,0
D004202,D019551,1
D004202,D012388,2
D019551,D019551,0
D019551,D012388,1
Z1,D018639,5
Z2,D018639,4
D020164,D018639,3
D020313,D018639,2
D004202,D018639,1
Z1,D064548,5
Z2,D064548,4
D020164,D064548,3
D020313,D064548,2
D004202,D064548,1
D064548,D064548,0
Z1,D016573,4
Z1,D010575,5
Z1,D007302,6
Z2,D016573,3
Z2,D010575,4
Z2,D007302,5
D020164,D016573,2
D020164,D010575,3
D020164,D007302,4
D020313,D016573,1
D020313,D010575,2
D020313,D007302,3
D016573,D016573,0
D016573,D010575,1
D016573,D007302,2
D010575,D010575,0
D010575,D007302,1
D007302,D007302,0
Z1,D007476,4
Z1,D061207,5
Z2,D007476,3
Z2,D061207,4
D020164,D007476,2
D020164,D061207,3
D020313,D007476,1
D020313,D061207,2
D007476,D007476,0
D007476,D061207,1
D061207,D061207,0
Z1,D061209,5
Z2,D061209,4
D020164,D061209,3
D020313,D061209,2
D007476,D061209,1
D061209,D061209,0
Z1,D061210,5
Z2,D061210,4
D020164,D061210,3
D020313,D061210,2
D007476,D061210,1
D061210,D061210,0
Z1,D061216,5
Z2,D061216,4
D020164,D061216,3
D020313,D061216,2
D007476,D061216,1
D061216,D061216,0
Z1,D019995,4
Z1,D007202,5
Z1,D011933,6
Z1,D011934,7
Z2,D019995,3
Z2,D007202,4
Z2,D011933,5
Z2,D011934,6
D020164,D019995,2
D020164,D007202,3
D020164,D011933,4
D020164,D011934,5
D020313,D019995,1
D020313,D007202,2
D020313,D011933,3
D020313,D011934,4
D019995,D019995,0
D019995,D007202,1
D019995,D011933,2
D019995,D011934,3
D007202,D007202,0
D007202,D011933,1
D007202,D011934,2
D011933,D011933,0
D011933,D011934,1
D011934,D011934,0
Z1,D019275,6
Z2,D019275,5
D020164,D019275,4
D020313,D019275,3
D019995,D019275,2
D007202,D019275,1
D019275,D019275,0
Z1,D056325,6
Z2,D056325,5
D020164,D056325,4
D020313,D056325,3
D019995,D056325,2
D007202,D056325,1
D056325,D056325,0
Z1,D015335,5
Z1,D015341,6
Z1,D015342,7
Z1,D015343,8
Z2,D015335,4
Z2,D015341,5
Z2,D015342,6
Z2,D015343,7
D020164,D015335,3
D020164,D015341,4
D020164,D015342,5
D020164,D015343,6
D020313,D015335,2
D020313,D015341,3
D020313,D015342,4
D020313,D015343,5
D019995,D015335,1
D019995,D015341,2
D019995,D015342,3
D019995,D015343,4
D015335,D015335,0
D015335,D015341,1
D015335,D015342,2
D015335,D015343,3
D015341,D015341,0
D015341,D015342,1
D015341,D015343,2
D015342,D015342,0
D015342,D015343,1
D015343,D015343,0
Z1,D015344,8
Z2,D015344,7
D020164,D015344,6
D020313,D015344,5
D019995,D015344,4
D015335,D015344,3
D015341,D015344,2
D015342,D015344,1
D015344,D015344,0
Z1,D015345,7
Z2,D015345,6
D020164,D015345,5
D020313,D015345,4
D019995,D015345,3
D015335,D015345,2
D015341,D015345,1
D015345,D015345,0
Z1,D015347,7
Z2,D015347,6
D020164,D015347,5
D020313,D015347,4
D019995,D015347,3
D015335,D015347,2
D015341,D015347,1
D015347,D015347,0
Z1,D003358,4
Z1,D013473,5
Z2,D003358,3
Z2,D013473,4
D020164,D003358,2
D020164,D013473,3
D020313,D003358,1
D020313,D013473,2
D003358,D003358,0
D003358,D013473,1
Z1,D054327,4
Z1,D055675,5
Z2,D054327,3
Z2,D055675,4
D020164,D054327,2
D020164,D055675,3
D020313,D054327,1
D020313,D055675,2
D054327,D054327,0
D054327,D055675,1
D055675,D055675,0
Z1,D065346,5
Z2,D065346,4
D020164,D065346,3
D020313,D065346,2
D054327,D065346,1
Z1,D055682,4
Z2,D055682,3
D020164,D055682,2
D020313,D055682,1
D055682,D055682,0
D055682,D055675,1
Z1,D004786,3
Z1,D009676,4
Z1,D000477,5
Z1,D018906,6
Z2,D004786,2
Z2,D009676,3
Z2,D000477,4
Z2,D018906,5
D020164,D004786,1
D020164,D009676,2
D020164,D000477,3
D020164,D018906,4
D004786,D004786,0
D004786,D009676,1
D004786,D000477,2
D004786,D018906,3
D009676,D009676,0
D009676,D000477,1
D009676,D018906,2
D000477,D000477,0
D000477,D018906,1
D018906,D018906,0
Z1,D000922,5
Z2,D000922,4
D020164,D000922,3
D004786,D000922,2
D009676,D000922,1
Z1,D000963,5
Z1,D000960,6
Z1,D000924,7
Z1,D000091362,8
Z2,D000963,4
Z2,D000960,5
Z2,D000924,6
Z2,D000091362,7
D020164,D000963,3
D020164,D000960,4
D020164,D000924,5
D020164,D000091362,6
D004786,D000963,2
D004786,D000960,3
D004786,D000924,4
D004786,D000091362,5
D009676,D000963,1
D009676,D000960,2
D009676,D000924,3
D009676,D000091362,4
Z1,D019161,8
Z2,D019161,7
D020164,D019161,6
D004786,D019161,5
D009676,D019161,4
Z1,D008082,7
Z1,D058867,8
Z2,D008082,6
Z2,D058867,7
D020164,D008082,5
D020164,D058867,6
D004786,D008082,4
D004786,D058867,5
D009676,D008082,3
D009676,D058867,4
Z1,D054872,7
Z2,D054872,6
D020164,D054872,5
D004786,D054872,4
D009676,D054872,3
Z1,D000964,6
Z2,D000964,5
D020164,D000964,4
D004786,D000964,3
D009676,D000964,2
Z1,D000988,5
Z1,D013078,6
Z2,D000988,4
Z2,D013078,5
D020164,D000988,3
D020164,D013078,4
D004786,D000988,2
D004786,D013078,3
D009676,D000988,1
D009676,D013078,2
D000988,D000988,0
D000988,D013078,1
D013078,D013078,0
Z1,D013089,6
Z2,D013089,5
D020164,D013089,4
D004786,D013089,3
D009676,D013089,2
D000988,D013089,1
D013089,D013089,0
Z1,D013092,6
Z2,D013092,5
D020164,D013092,4
D004786,D013092,3
D009676,D013092,2
D000988,D013092,1
D013092,D013092,0
Z1,D010575,4
Z1,D007302,5
Z2,D010575,3
Z2,D007302,4
D020164,D010575,2
D020164,D007302,3
D004786,D010575,1
D004786,D007302,2
Z1,D052244,4
Z2,D052244,3
D020164,D052244,2
D004786,D052244,1
D052244,D052244,0
Z1,D006730,2
Z1,D006727,3
Z1,D000451,4
Z2,D006730,1
Z2,D006727,2
Z2,D000451,3
D006730,D006730,0
D006730,D006727,1
D006730,D000451,2
D006727,D006727,0
D006727,D000451,1
D000451,D000451,0
Z1,D000726,4
Z1,D057466,5
Z2,D000726,3
Z2,D057466,4
D006730,D000726,2
D006730,D057466,3
D006727,D000726,1
D006727,D057466,2
D000726,D000726,0
D000726,D057466,1
D057466,D057466,0
Z1,D059002,5
Z2,D059002,4
D006730,D059002,3
D006727,D059002,2
D000726,D059002,1
D059002,D059002,0
Z1,D004965,4
Z1,D047072,5
Z2,D004965,3
Z2,D047072,4
D006730,D004965,2
D006730,D047072,3
D006727,D004965,1
D006727,D047072,2
D004965,D004965,0
D004965,D047072,1
D047072,D047072,0
Z1,D065171,5
Z2,D065171,4
D006730,D065171,3
D006727,D065171,2
D004965,D065171,1
D065171,D065171,0
Z1,D007329,4
Z2,D007329,3
D006730,D007329,2
D006727,D007329,1
D007329,D007329,0
Z1,D011448,4
Z2,D011448,3
D006730,D011448,2
D006727,D011448,1
D011448,D011448,0
Z1,D013956,4
Z2,D013956,3
D006730,D013956,2
D006727,D013956,1
D013956,D013956,0
Z1,D020024,4
Z2,D020024,3
D006730,D020024,2
D006727,D020024,1
D020024,D020024,0
Z1,D020847,4
Z1,D020845,5
Z2,D020847,3
Z2,D020845,4
D006730,D020847,2
D006730,D020845,3
D006727,D020847,1
D006727,D020845,2
D020847,D020847,0
D020847,D020845,1
D020845,D020845,0
Z1,D065088,4
Z2,D065088,3
D006730,D065088,2
D006727,D065088,1
D065088,D065088,0
D065088,D047072,1
Z1,D058888,5
Z2,D058888,4
D006730,D058888,3
D006727,D058888,2
D065088,D058888,1
D058888,D058888,0
Z1,D058891,5
Z2,D058891,4
D006730,D058891,3
D006727,D058891,2
D065088,D058891,1
D058891,D058891,0
Z1,D057966,4
Z2,D057966,3
D006730,D057966,2
D006727,D057966,1
D057966,D057966,0
Z1,D006728,3
Z1,D000728,4
Z2,D006728,2
Z2,D000728,3
D006730,D006728,1
D006730,D000728,2
D006728,D006728,0
D006728,D000728,1
D000728,D000728,0
Z1,D004967,4
Z1,D004968,5
Z1,D048789,6
Z2,D004967,3
Z2,D004968,4
Z2,D048789,5
D006730,D004967,2
D006730,D004968,3
D006730,D048789,4
D006728,D004967,1
D006728,D004968,2
D006728,D048789,3
D004967,D004967,0
D004967,D004968,1
D004967,D048789,2
D004968,D004968,0
D004968,D048789,1
D048789,D048789,0
Z1,D000305,4
Z1,D005938,5
Z2,D000305,3
Z2,D005938,4
D006730,D000305,2
D006730,D005938,3
D006728,D000305,1
D006728,D005938,2
D000305,D000305,0
D000305,D005938,1
D005938,D005938,0
Z1,D005938,4
Z2,D005938,3
D006730,D005938,2
D006728,D005938,1
Z1,D008901,4
Z2,D008901,3
D006730,D008901,2
D006728,D008901,1
D008901,D008901,0
Z1,D011372,4
Z2,D011372,3
D006730,D011372,2
D006728,D011372,1
D011372,D011372,0
Z1,D045930,4
Z2,D045930,3
D006730,D045930,2
D006728,D045930,1
D045930,D045930,0
Z1,D054795,4
Z2,D054795,3
D006730,D054795,2
D006728,D054795,1
D054795,D054795,0
Z1,D063385,4
Z1,D063386,5
Z2,D063385,3
Z2,D063386,4
D006730,D063385,2
D006730,D063386,3
D006728,D063385,1
D006728,D063386,2
D063385,D063385,0
D063385,D063386,1
D063386,D063386,0
Z1,D063387,5
Z2,D063387,4
D006730,D063387,3
D006728,D063387,2
D063385,D063387,1
D063387,D063387,0
Z1,D001685,2
Z1,D000975,3
Z1,D016166,4
Z2,D001685,1
Z2,D000975,2
Z2,D016166,3
D001685,D001685,0
D001685,D000975,1
D001685,D016166,2
Z1,D001697,2
Z1,D002327,3
Z2,D001697,1
Z2,D002327,2
Z1,D012388,3
Z2,D012388,2
Z1,D045424,2
Z1,D003102,3
Z1,D004655,4
Z1,D005217,5
Z2,D045424,1
Z2,D003102,2
Z2,D004655,3
Z2,D005217,4
D045424,D045424,0
D045424,D003102,1
D045424,D004655,2
D045424,D005217,3
Z1,D007287,2
Z1,D004602,3
Z1,D014131,4
Z2,D007287,1
Z2,D004602,2
Z2,D014131,3
D007287,D007287,0
D007287,D004602,1
D007287,D014131,2
D004602,D004602,0
D004602,D014131,1
D014131,D014131,0
Z1,D005740,3
Z1,D064426,4
Z2,D005740,2
Z2,D064426,3
D007287,D005740,1
D007287,D064426,2
D005740,D005740,0
D005740,D064426,1
D064426,D064426,0
Z1,D009706,2
Z1,D009696,3
Z1,D015341,4
Z1,D015342,5
Z1,D015343,6
Z2,D009706,1
Z2,D009696,2
Z2,D015341,3
Z2,D015342,4
Z2,D015343,5
D009706,D009706,0
D009706,D009696,1
D009706,D015341,2
D009706,D015342,3
D009706,D015343,4
D009696,D009696,0
D009696,D015341,1
D009696,D015342,2
D009696,D015343,3
Z1,D015344,6
Z2,D015344,5
D009706,D015344,4
D009696,D015344,3
Z1,D015345,5
Z2,D015345,4
D009706,D015345,3
D009696,D015345,2
Z1,D015347,5
Z2,D015347,4
D009706,D015347,3
D009696,D015347,2
D020228,D064907,1
D064907,D064907,0
X1,X1,0
X1,X3,1
X1,D064419,2
X1,D064420,3
X1,D065606,4
X1,D065607,5
X1,D065609,6
X3,X3,0
X3,D064419,1
X3,D064420,2
X3,D065606,3
X3,D065607,4
X3,D065609,5
D064419,D064419,0
D064419,D064420,1
D064419,D065606,2
D064419,D065607,3
D064419,D065609,4
D064420,D064420,0
D064420,D065606,1
D064420,D065607,2
D064420,D065609,3
D065606,D065606,0
D065606,D065607,1
D065606,D065609,2
X1,D065686,6
X3,D065686,5
D064419,D065686,4
D064420,D065686,3
D065606,D065686,2
X1,D065687,6
X3,D065687,5
D064419,D065687,4
D064420,D065687,3
D065606,D065687,2
X1,D065688,6
X3,D065688,5
D064419,D065688,4
D064420,D065688,3
D065606,D065688,2
X1,D065689,6
X3,D065689,5
D064419,D065689,4
D064420,D065689,3
D065606,D065689,2
X1,D065690,6
X3,D065690,5
D064419,D065690,4
D064420,D065690,3
D065606,D065690,2
X1,D065691,6
X3,D065691,5
D064419,D065691,4
D064420,D065691,3
D065606,D065691,2
X1,D065692,6
X3,D065692,5
D064419,D065692,4
D064420,D065692,3
D065606,D065692,2
X1,D065693,5
X1,D065694,6
X3,D065693,4
X3,D065694,5
D064419,D065693,3
D064419,D065694,4
D064420,D065693,2
D064420,D065694,3
D065606,D065693,1
D065606,D065694,2
X1,D065695,6
X3,D065695,5
D064419,D065695,4
D064420,D065695,3
D065606,D065695,2
X1,D065696,6
X3,D065696,5
D064419,D065696,4
D064420,D065696,3
D065606,D065696,2
X1,D065697,6
X3,D065697,5
D064419,D065697,4
D064420,D065697,3
D065606,D065697,2
X1,D065698,6
X3,D065698,5
D064419,D065698,4
D064420,D065698,3
D065606,D065698,2
X1,D065699,6
X3,D065699,5
D064419,D065699,4
D064420,D065699,3
D065606,D065699,2
X1,D065700,6
X3,D065700,5
D064419,D065700,4
D064420,D065700,3
D065606,D065700,2
X1,D065701,6
X3,D065701,5
D064419,D065701,4
D064420,D065701,3
D065606,D065701,2
D020228,D065606,1
D020228,D065607,2
D020228,D065609,3
D020228,D065686,3
D020228,D065687,3
D020228,D065688,3
D020228,D065689,3
D020228,D065690,3
D020228,D065691,3
D020228,D065692,3
