classId1,rela,classId2
N0000175689,isa,N0000175690
N0000175690,isa,N0000193886
N0000175690,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175690,isa,N0000193886
N0000175690,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175691,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000175692,isa,N0000193886
N0000175692,isa,N0000193887
N0000175692,isa,N0000193905
N0000193886,isa,N0000193888
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175693,isa,N0000193894
N0000193894,isa,N0000189939
N0000175694,isa,N0000193894
N0000175694,isa,N0000193904
N0000175694,isa,N0000193905
N0000193894,isa,N0000189939
N0000193904,isa,N0000189939
N0000193905,isa,N0000189939
N0000175695,isa,N0000193905
N0000193905,isa,N0000189939
N0000175696,isa,N0000193905
N0000193905,isa,N0000189939
N0000175697,isa,N0000193892
N0000175697,isa,N0000193905
N0000193892,isa,N0000193893
N0000193892,isa,N0000193904
N0000193893,isa,N0000189939
N0000193904,isa,N0000189939
N0000193905,isa,N0000189939
N0000175698,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175700,isa,N0000193887
N0000175700,isa,N0000193893
N0000175700,isa,N0000193905
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193893,isa,N0000189939
N0000193905,isa,N0000189939
N0000175705,isa,N0000175706
N0000175706,isa,N0000193886
N0000175706,isa,N0000193904
N0000175706,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193904,isa,N0000189939
N0000193905,isa,N0000189939
N0000175706,isa,N0000193886
N0000175706,isa,N0000193904
N0000175706,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193904,isa,N0000189939
N0000193905,isa,N0000189939
N0000175710,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000175712,isa,N0000180853
N0000180853,isa,N0000193907
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000193906,isa,N0000189939
N0000193907,isa,N0000193897
N0000193907,isa,N0000193906
N0000175713,isa,N0000189939
N0000175714,isa,N0000193877
N0000193877,isa,N0000189939
N0000175716,isa,N0000193909
N0000193909,isa,N0000189939
N0000175719,isa,N0000193886
N0000175719,isa,N0000193962
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193904,isa,N0000189939
N0000193962,isa,N0000193904
N0000175720,isa,N0000193887
N0000175720,isa,N0000193962
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193904,isa,N0000189939
N0000193962,isa,N0000193904
N0000175722,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175723,isa,N0000193897
N0000175723,isa,N0000193905
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000193905,isa,N0000189939
N0000175737,isa,N0000189939
N0000175737,isa,N0000189939
N0000175738,isa,N0000175737
N0000175739,isa,N0000193905
N0000193905,isa,N0000189939
N0000175740,isa,N0000193894
N0000193894,isa,N0000189939
N0000175429,isa,N0000189939
N0000175742,isa,N0000175429
N0000175742,isa,N0000193898
N0000175742,isa,N0000193905
N0000193898,isa,N0000189939
N0000193905,isa,N0000189939
N0000175743,isa,N0000193886
N0000175743,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175744,isa,N0000193897
N0000175744,isa,N0000193905
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000193905,isa,N0000189939
N0000175745,isa,N0000193904
N0000175745,isa,N0000193905
N0000193904,isa,N0000189939
N0000193905,isa,N0000189939
N0000175746,isa,N0000193894
N0000175746,isa,N0000193905
N0000193894,isa,N0000189939
N0000193905,isa,N0000189939
N0000175747,isa,N0000193894
N0000175747,isa,N0000193902
N0000193894,isa,N0000189939
N0000193902,isa,N0000189939
N0000175749,isa,N0000193905
N0000193905,isa,N0000189939
N0000175750,isa,N0000193887
N0000175750,isa,N0000193909
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193909,isa,N0000189939
N0000175751,isa,N0000193905
N0000193905,isa,N0000189939
N0000175752,isa,N0000193894
N0000175752,isa,N0000193905
N0000193894,isa,N0000189939
N0000193905,isa,N0000189939
N0000175753,isa,N0000193905
N0000193905,isa,N0000189939
N0000175754,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175757,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175758,isa,N0000193905
N0000193905,isa,N0000189939
N0000175759,isa,N0000193886
N0000175759,isa,N0000193904
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193904,isa,N0000189939
N0000175744,isa,N0000193897
N0000175744,isa,N0000193905
N0000175762,isa,N0000175744
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000193905,isa,N0000189939
N0000175765,isa,N0000193886
N0000175765,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175766,isa,N0000193894
N0000175766,isa,N0000193905
N0000193894,isa,N0000189939
N0000193905,isa,N0000189939
N0000175767,isa,N0000193886
N0000175767,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175768,isa,N0000193886
N0000175768,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175769,isa,N0000193910
N0000193905,isa,N0000189939
N0000193910,isa,N0000193905
N0000175771,isa,N0000193905
N0000193905,isa,N0000189939
N0000175772,isa,N0000193905
N0000193905,isa,N0000189939
N0000175775,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000175776,isa,N0000193908
N0000175776,isa,N0000193909
N0000193908,isa,N0000189939
N0000193909,isa,N0000189939
N0000175777,isa,N0000193887
N0000175777,isa,N0000193909
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193909,isa,N0000189939
N0000175778,isa,N0000193908
N0000175778,isa,N0000193909
N0000193908,isa,N0000189939
N0000193909,isa,N0000189939
N0000175555,isa,N0000175883
N0000175779,isa,N0000175555
N0000175883,isa,N0000193886
N0000175883,isa,N0000193910
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000193910,isa,N0000193905
N0000175780,isa,N0000193894
N0000193894,isa,N0000189939
N0000175781,isa,N0000193894
N0000175781,isa,N0000193900
N0000193894,isa,N0000189939
N0000193900,isa,N0000189939
N0000175782,isa,N0000193886
N0000175782,isa,N0000193894
N0000175782,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193894,isa,N0000189939
N0000193905,isa,N0000189939
N0000175783,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175784,isa,N0000193887
N0000175784,isa,N0000193900
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193900,isa,N0000189939
N0000175785,isa,N0000193874
N0000175785,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175786,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000175790,isa,N0000193894
N0000175790,isa,N0000193897
N0000193894,isa,N0000189939
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175794,isa,N0000193872
N0000175794,isa,N0000193902
N0000193872,isa,N0000189939
N0000193902,isa,N0000189939
N0000175796,isa,N0000193909
N0000193909,isa,N0000189939
N0000175780,isa,N0000193894
N0000175797,isa,N0000175780
N0000193894,isa,N0000189939
N0000175798,isa,N0000193874
N0000175798,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175800,isa,N0000193887
N0000175800,isa,N0000193905
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175801,isa,N0000193894
N0000193894,isa,N0000189939
N0000175802,isa,N0000193894
N0000193894,isa,N0000189939
N0000175805,isa,N0000193908
N0000193908,isa,N0000189939
N0000175807,isa,N0000193908
N0000193908,isa,N0000189939
N0000175809,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175810,isa,N0000193873
N0000175810,isa,N0000193908
N0000193873,isa,N0000189939
N0000193908,isa,N0000189939
N0000175811,isa,N0000193900
N0000175811,isa,N0000193908
N0000193900,isa,N0000189939
N0000193908,isa,N0000189939
N0000175812,isa,N0000193900
N0000193900,isa,N0000189939
N0000175814,isa,N0000193893
N0000175814,isa,N0000193908
N0000193893,isa,N0000189939
N0000193908,isa,N0000189939
N0000175815,isa,N0000193887
N0000175815,isa,N0000193905
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175818,isa,N0000193887
N0000175818,isa,N0000193905
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175819,isa,N0000193884
N0000193884,isa,N0000189939
N0000175820,isa,N0000193884
N0000193884,isa,N0000189939
N0000175821,isa,N0000193884
N0000193884,isa,N0000189939
N0000175822,isa,N0000193884
N0000193884,isa,N0000189939
N0000175823,isa,N0000193884
N0000193884,isa,N0000189939
N0000175824,isa,N0000193874
N0000175824,isa,N0000193886
N0000175824,isa,N0000193894
N0000193874,isa,N0000189939
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193894,isa,N0000189939
N0000175825,isa,N0000193874
N0000175825,isa,N0000193886
N0000175825,isa,N0000193894
N0000193874,isa,N0000189939
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193894,isa,N0000189939
N0000175826,isa,N0000193886
N0000175826,isa,N0000193887
N0000193886,isa,N0000193888
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000175827,isa,N0000193894
N0000175827,isa,N0000193905
N0000193894,isa,N0000189939
N0000193905,isa,N0000189939
N0000175828,isa,N0000193874
N0000193874,isa,N0000189939
N0000175831,isa,N0000193908
N0000193908,isa,N0000189939
N0000175602,isa,N0000193874
N0000175602,isa,N0000193894
N0000175832,isa,N0000175602
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175835,isa,N0000193908
N0000193908,isa,N0000189939
N0000175836,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175837,isa,N0000193894
N0000193894,isa,N0000189939
N0000175838,isa,N0000193874
N0000175838,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175839,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000175840,isa,N0000193886
N0000175840,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175841,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000175842,isa,N0000193894
N0000193894,isa,N0000189939
N0000175843,isa,N0000193884
N0000193884,isa,N0000189939
N0000175845,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175846,isa,N0000193894
N0000193894,isa,N0000189939
N0000175847,isa,N0000193894
N0000193894,isa,N0000189939
N0000175848,isa,N0000193911
N0000193906,isa,N0000189939
N0000193911,isa,N0000193906
N0000175849,isa,N0000193874
N0000175849,isa,N0000193877
N0000175849,isa,N0000193894
N0000193874,isa,N0000189939
N0000193877,isa,N0000189939
N0000193894,isa,N0000189939
N0000175854,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175864,isa,N0000193875
N0000175864,isa,N0000193908
N0000193875,isa,N0000189939
N0000193908,isa,N0000189939
N0000175866,isa,N0000193875
N0000175866,isa,N0000193895
N0000175866,isa,N0000193908
N0000193875,isa,N0000189939
N0000193895,isa,N0000189939
N0000193908,isa,N0000189939
N0000175872,isa,N0000193908
N0000193908,isa,N0000189939
N0000175874,isa,N0000193881
N0000175874,isa,N0000193894
N0000193879,isa,N0000189939
N0000193881,isa,N0000193882
N0000193882,isa,N0000193879
N0000193894,isa,N0000189939
N0000175875,isa,N0000193881
N0000175875,isa,N0000193894
N0000193879,isa,N0000189939
N0000193881,isa,N0000193882
N0000193882,isa,N0000193879
N0000193894,isa,N0000189939
N0000175877,isa,N0000193894
N0000193894,isa,N0000189939
N0000175879,isa,N0000193894
N0000193894,isa,N0000189939
N0000175881,isa,N0000193894
N0000193894,isa,N0000189939
N0000175882,isa,N0000193894
N0000193894,isa,N0000189939
N0000175883,isa,N0000193886
N0000175883,isa,N0000193910
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000193910,isa,N0000193905
N0000175884,isa,N0000193886
N0000175884,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000175885,isa,N0000193885
N0000193885,isa,N0000189939
N0000175886,isa,N0000193895
N0000193895,isa,N0000189939
N0000175887,isa,N0000193883
N0000175887,isa,N0000193897
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193883,isa,N0000193882
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175889,isa,N0000193883
N0000175889,isa,N0000193897
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193883,isa,N0000193882
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175895,isa,N0000193901
N0000193901,isa,N0000189939
N0000175896,isa,N0000193908
N0000193908,isa,N0000189939
N0000175898,isa,N0000193894
N0000175898,isa,N0000193908
N0000193894,isa,N0000189939
N0000193908,isa,N0000189939
N0000175900,isa,N0000193893
N0000175900,isa,N0000193897
N0000193893,isa,N0000189939
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175901,isa,N0000193877
N0000175901,isa,N0000193894
N0000193877,isa,N0000189939
N0000193894,isa,N0000189939
N0000175902,isa,N0000193886
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000175429,isa,N0000189939
N0000175903,isa,N0000175429
N0000175904,isa,N0000193874
N0000175904,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175905,isa,N0000193874
N0000175905,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175907,isa,N0000193874
N0000175907,isa,N0000193877
N0000175907,isa,N0000193894
N0000193874,isa,N0000189939
N0000193877,isa,N0000189939
N0000193894,isa,N0000189939
N0000175908,isa,N0000193874
N0000175908,isa,N0000193877
N0000175908,isa,N0000193894
N0000193874,isa,N0000189939
N0000193877,isa,N0000189939
N0000193894,isa,N0000189939
N0000175909,isa,N0000193877
N0000193877,isa,N0000189939
N0000175911,isa,N0000193893
N0000193893,isa,N0000189939
N0000175889,isa,N0000193883
N0000175889,isa,N0000193897
N0000175913,isa,N0000175889
N0000175913,isa,N0000193891
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193883,isa,N0000193882
N0000193891,isa,N0000189939
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175916,isa,N0000193901
N0000193901,isa,N0000189939
N0000175918,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175928,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175930,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175482,isa,N0000175485
N0000175485,isa,N0000193882
N0000175934,isa,N0000175482
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000175877,isa,N0000193894
N0000175935,isa,N0000175877
N0000175935,isa,N0000193882
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193894,isa,N0000189939
N0000175936,isa,N0000193882
N0000175936,isa,N0000193894
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193894,isa,N0000189939
N0000175937,isa,N0000193882
N0000175937,isa,N0000193894
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193894,isa,N0000189939
N0000175882,isa,N0000193894
N0000175938,isa,N0000175882
N0000175938,isa,N0000193880
N0000193879,isa,N0000189939
N0000193880,isa,N0000193882
N0000193882,isa,N0000193879
N0000193894,isa,N0000189939
N0000175939,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175940,isa,N0000193893
N0000193893,isa,N0000189939
N0000175941,isa,N0000193874
N0000175941,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175942,isa,N0000193874
N0000175942,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175429,isa,N0000189939
N0000175944,isa,N0000175429
N0000175944,isa,N0000193874
N0000175944,isa,N0000193891
N0000175944,isa,N0000193894
N0000193874,isa,N0000189939
N0000193891,isa,N0000189939
N0000193894,isa,N0000189939
N0000175945,isa,N0000193874
N0000175945,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175946,isa,N0000193874
N0000175946,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175949,isa,N0000193874
N0000175949,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000175950,isa,N0000193877
N0000193877,isa,N0000189939
N0000175951,isa,N0000193877
N0000193877,isa,N0000189939
N0000175952,isa,N0000193874
N0000175952,isa,N0000193877
N0000175952,isa,N0000193894
N0000193874,isa,N0000189939
N0000193877,isa,N0000189939
N0000193894,isa,N0000189939
N0000175956,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000175958,isa,N0000193884
N0000193884,isa,N0000189939
N0000175429,isa,N0000189939
N0000175961,isa,N0000175429
N0000175473,isa,N0000193908
N0000175963,isa,N0000175473
N0000193908,isa,N0000189939
N0000175966,isa,N0000193901
N0000193901,isa,N0000189939
N0000175973,isa,N0000193886
N0000175973,isa,N0000193901
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193901,isa,N0000189939
N0000175980,isa,N0000193901
N0000193901,isa,N0000189939
N0000175983,isa,N0000193901
N0000175983,isa,N0000193908
N0000193901,isa,N0000189939
N0000193908,isa,N0000189939
N0000175984,isa,N0000193908
N0000193908,isa,N0000189939
N0000177910,isa,N0000193874
N0000177910,isa,N0000193886
N0000177910,isa,N0000193894
N0000193874,isa,N0000189939
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193894,isa,N0000189939
N0000177913,isa,N0000193877
N0000177913,isa,N0000193894
N0000193877,isa,N0000189939
N0000193894,isa,N0000189939
N0000177914,isa,N0000193875
N0000177914,isa,N0000193895
N0000177914,isa,N0000193908
N0000193875,isa,N0000189939
N0000193895,isa,N0000189939
N0000193908,isa,N0000189939
N0000178326,isa,N0000193901
N0000178326,isa,N0000193902
N0000193901,isa,N0000189939
N0000193902,isa,N0000189939
N0000175429,isa,N0000189939
N0000178369,isa,N0000175429
N0000178372,isa,N0000193900
N0000193900,isa,N0000189939
N0000178374,isa,N0000193900
N0000193900,isa,N0000189939
N0000178375,isa,N0000193886
N0000178375,isa,N0000193893
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193893,isa,N0000189939
N0000178376,isa,N0000193887
N0000178376,isa,N0000193893
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193893,isa,N0000189939
N0000178378,isa,N0000193908
N0000193908,isa,N0000189939
N0000178480,isa,N0000193886
N0000178480,isa,N0000193891
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193891,isa,N0000189939
N0000180182,isa,N0000193905
N0000193905,isa,N0000189939
N0000180183,isa,N0000193894
N0000193894,isa,N0000189939
N0000180184,isa,N0000193875
N0000180184,isa,N0000193908
N0000193875,isa,N0000189939
N0000193908,isa,N0000189939
N0000180185,isa,N0000193875
N0000180185,isa,N0000193908
N0000193875,isa,N0000189939
N0000193908,isa,N0000189939
N0000180186,isa,N0000193886
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000175466,isa,N0000193883
N0000180187,isa,N0000175466
N0000180187,isa,N0000193907
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193883,isa,N0000193882
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000193906,isa,N0000189939
N0000193907,isa,N0000193897
N0000193907,isa,N0000193906
N0000175466,isa,N0000193883
N0000180188,isa,N0000175466
N0000180188,isa,N0000193907
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193883,isa,N0000193882
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000193906,isa,N0000189939
N0000193907,isa,N0000193897
N0000193907,isa,N0000193906
N0000180189,isa,N0000193886
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000180190,isa,N0000193891
N0000180190,isa,N0000193894
N0000193891,isa,N0000189939
N0000193894,isa,N0000189939
N0000175429,isa,N0000189939
N0000180191,isa,N0000175429
N0000180191,isa,N0000193877
N0000193877,isa,N0000189939
N0000180292,isa,N0000193893
N0000180292,isa,N0000193908
N0000193893,isa,N0000189939
N0000193908,isa,N0000189939
N0000180850,isa,N0000193894
N0000193894,isa,N0000189939
N0000180851,isa,N0000193874
N0000180851,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000180852,isa,N0000193874
N0000180852,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000180853,isa,N0000193907
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000193906,isa,N0000189939
N0000193907,isa,N0000193897
N0000193907,isa,N0000193906
N0000180854,isa,N0000193900
N0000193900,isa,N0000189939
N0000180855,isa,N0000193894
N0000180855,isa,N0000193905
N0000193894,isa,N0000189939
N0000193905,isa,N0000189939
N0000175484,isa,N0000193882
N0000181811,isa,N0000175484
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000181816,isa,N0000193888
N0000181816,isa,N0000193902
N0000193888,isa,N0000189939
N0000193902,isa,N0000189939
N0000181821,isa,N0000193887
N0000181821,isa,N0000193904
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000193904,isa,N0000189939
N0000182135,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000182142,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000182144,isa,N0000193874
N0000182144,isa,N0000193894
N0000193874,isa,N0000189939
N0000193894,isa,N0000189939
N0000182149,isa,N0000193886
N0000182149,isa,N0000193905
N0000193886,isa,N0000193888
N0000193888,isa,N0000189939
N0000193905,isa,N0000189939
N0000182159,isa,N0000193902
N0000193902,isa,N0000189939
N0000182633,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000182635,isa,N0000193872
N0000193872,isa,N0000189939
N0000182637,isa,N0000193902
N0000193902,isa,N0000189939
N0000175889,isa,N0000193883
N0000175889,isa,N0000193897
N0000182639,isa,N0000175889
N0000193879,isa,N0000189939
N0000193882,isa,N0000193879
N0000193883,isa,N0000193882
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000182830,isa,N0000193902
N0000193902,isa,N0000189939
N0000182961,isa,N0000193897
N0000193897,isa,N0000193898
N0000193898,isa,N0000189939
N0000182965,isa,N0000193887
N0000193887,isa,N0000193888
N0000193888,isa,N0000189939
N0000182967,isa,N0000193872
N0000182967,isa,N0000193902
N0000193872,isa,N0000189939
N0000193902,isa,N0000189939
N0000175759,isa,N0000193886
